from_symbol,to_symbol
Gngt1,Rasgrf2
Gngt1,Mras
Gngt1,Rras
Gngt1,Rras2
Gngt1,Cacna1a
Gngt1,Cacna1b
Gngt1,Cacna1c
Gngt1,Cacna1d
Gngt1,Cacna1s
Gngt1,Cacna1f
Gngt1,Rac3
Gngt1,Rac1
Gngt1,Rac2
Gngt1,Rhoa
Gngt1,4930544G11Rik
Gngt1,Camk4
Gngt1,Pik3r6
Gngt1,Pik3r5
Gngt1,Prkce
Gngt1,Prex1
Gngt1,Prkaa1
Gngt1,Prkaa2
Gngt1,Prkab2
Gngt1,Prkag2
Gngt1,Prkab1
Gngt1,Prkag1
Gngt1,Prkag3
Gngt1,Kcnj3
Gngt1,Kcnj5
Gngt1,Kcnj6
Gngt1,Kcnj9
Gngt1,Scn1a
Gng10,Adcy4
Gng10,Adcy3
Gng10,Adcy6
Gng10,Adcy7
Gng10,Adcy8
Gng10,Adcy9
Gng10,Adcy2
Gng10,Adcy5
Gng10,Adcy10
Gng10,Adcy1
Gng10,Plcb1
Gng10,Plcb2
Gng10,Plcb3
Gng10,Plcb4
Gng10,Plcg1
Gng10,Plcg2
Gng10,Pik3ca
Gng10,Pik3cd
Gng10,Pik3cg
Gng10,Pik3cb
Gng10,Mapk1
Gng10,Mapk3
Gng10,Hras
Gng10,Kras
Gng10,Nras
Gng10,Pik3r1
Gng10,Pik3r2
Gng10,Pik3r3
Gng10,Mapk11
Gng10,Mapk13
Gng10,Mapk14
Gng10,Mapk12
Gng10,Mapk10
Gng10,Mapk8
Gng10,Mapk9
Gng10,Rasgrf1
Gng10,Rasgrf2
Gng10,Mras
Gng10,Rras
Gng10,Rras2
Gng10,Cacna1a
Gng10,Cacna1b
Gng10,Cacna1c
Gng10,Cacna1d
Gng10,Cacna1s
Gng10,Cacna1f
Gng10,Rac3
Gng10,Rac1
Gng10,Rac2
Gng10,Rhoa
Gng10,4930544G11Rik
Gng10,Camk4
Gng10,Pik3r6
Gng10,Pik3r5
Gng10,Prkce
Gng10,Prex1
Gng10,Prkaa1
Gng10,Prkaa2
Gng10,Prkab2
Gng10,Prkag2
Gng10,Prkab1
Gng10,Prkag1
Gng10,Prkag3
Gng10,Kcnj3
Gng10,Kcnj5
Gng10,Kcnj6
Gng10,Kcnj9
Gng10,Scn1a
Gng2,Adcy4
Gng2,Adcy3
Gng2,Adcy6
Gng2,Adcy7
Gng2,Adcy8
Gng2,Adcy9
Gng2,Adcy2
Gng2,Adcy5
Gng2,Adcy10
Gng2,Adcy1
Gng2,Plcb1
Gng2,Plcb2
Gng2,Plcb3
Gng2,Plcb4
Gng2,Plcg1
Gng2,Plcg2
Gng2,Pik3ca
Gng2,Pik3cd
Gng2,Pik3cg
Gng2,Pik3cb
Gng2,Mapk1
Gng2,Mapk3
Gng2,Hras
Gng2,Kras
Gng2,Nras
Gng2,Pik3r1
Gng2,Pik3r2
Gng2,Pik3r3
Gng2,Mapk11
Gng2,Mapk13
Gng2,Mapk14
Gng2,Mapk12
Gng2,Mapk10
Gng2,Mapk8
Gng2,Mapk9
Gng2,Rasgrf1
Gng2,Rasgrf2
Gng2,Mras
Gng2,Rras
Gng2,Rras2
Gng2,Cacna1a
Gng2,Cacna1b
Gng2,Cacna1c
Gng2,Cacna1d
Gng2,Cacna1s
Gng2,Cacna1f
Gng2,Rac3
Gng2,Rac1
Gng2,Rac2
Gng2,Rhoa
Gng2,4930544G11Rik
Gng2,Camk4
Gng2,Pik3r6
Gng2,Pik3r5
Gng2,Prkce
Gng2,Prex1
Gng2,Prkaa1
Gng2,Prkaa2
Gng2,Prkab2
Gng2,Prkag2
Gng2,Prkab1
Gng2,Prkag1
Gng2,Prkag3
Gng2,Kcnj3
Gng2,Kcnj5
Gng2,Kcnj6
Gng2,Kcnj9
Gng2,Scn1a
Gng3,Adcy4
Gng3,Adcy3
Gng3,Adcy6
Gng3,Adcy7
Gng3,Adcy8
Gng3,Adcy9
Gng3,Adcy2
Gng3,Adcy5
Gng3,Adcy10
Gng3,Adcy1
Gng3,Plcb1
Gng3,Plcb2
Gng3,Plcb3
Gng3,Plcb4
Gng3,Plcg1
Gng3,Plcg2
Gng3,Pik3ca
Gng3,Pik3cd
Gng3,Pik3cg
Gng3,Pik3cb
Gng3,Mapk1
Gng3,Mapk3
Gng3,Hras
Gng3,Kras
Gng3,Nras
Gng3,Pik3r1
Gng3,Pik3r2
Gng3,Pik3r3
Gng3,Mapk11
Gng3,Mapk13
Gng3,Mapk14
Gng3,Mapk12
Gng3,Mapk10
Gng3,Mapk8
Gng3,Mapk9
Gng3,Rasgrf1
Gng3,Rasgrf2
Gng3,Mras
Gng3,Rras
Gng3,Rras2
Gng3,Cacna1a
Gng3,Cacna1b
Gng3,Cacna1c
Gng3,Cacna1d
Gng3,Cacna1s
Gng3,Cacna1f
Gng3,Rac3
Gng3,Rac1
Gng3,Rac2
Gng3,Rhoa
Gng3,4930544G11Rik
Gng3,Camk4
Gng3,Pik3r6
Gng3,Pik3r5
Gng3,Prkce
Gng3,Prex1
Gng3,Prkaa1
Gng3,Prkaa2
Gng3,Prkab2
Gng3,Prkag2
Gng3,Prkab1
Gng3,Prkag1
Gng3,Prkag3
Gng3,Kcnj3
Gng3,Kcnj5
Gng3,Kcnj6
Gng3,Kcnj9
Gng3,Scn1a
Gng4,Adcy4
Gng4,Adcy3
Gng4,Adcy6
Gng4,Adcy7
Gng4,Adcy8
Gng4,Adcy9
Gng4,Adcy2
Gng4,Adcy5
Gng4,Adcy10
Gng4,Adcy1
Gng4,Plcb1
Gng4,Plcb2
Gng4,Plcb3
Gng4,Plcb4
Gng4,Plcg1
Gng4,Plcg2
Gng4,Pik3ca
Gng4,Pik3cd
Gng4,Pik3cg
Gng4,Pik3cb
Gng4,Mapk1
Gng4,Mapk3
Gng4,Hras
Gng4,Kras
Gng4,Nras
Gng4,Pik3r1
Gng4,Pik3r2
Gng4,Pik3r3
Gng4,Mapk11
Gng4,Mapk13
Gng4,Mapk14
Gng4,Mapk12
Gng4,Mapk10
Gng4,Mapk8
Gng4,Mapk9
Gng4,Rasgrf1
Gng4,Rasgrf2
Gng4,Mras
Gng4,Rras
Gng4,Rras2
Gng4,Cacna1a
Gng4,Cacna1b
Gng4,Cacna1c
Gng4,Cacna1d
Gng4,Cacna1s
Gng4,Cacna1f
Gng4,Rac3
Gng4,Rac1
Gng4,Rac2
Gng4,Rhoa
Gng4,4930544G11Rik
Gng4,Camk4
Gng4,Pik3r6
Gng4,Pik3r5
Gng4,Prkce
Gng4,Prex1
Gng4,Prkaa1
Gng4,Prkaa2
Gng4,Prkab2
Gng4,Prkag2
Gng4,Prkab1
Gng4,Prkag1
Gng4,Prkag3
Gng4,Kcnj3
Gng4,Kcnj5
Gng4,Kcnj6
Gng4,Kcnj9
Gng4,Scn1a
Gng5,Adcy4
Gng5,Adcy3
Gng5,Adcy6
Gng5,Adcy7
Gng5,Adcy8
Gng5,Adcy9
Gng5,Adcy2
Gng5,Adcy5
Gng5,Adcy10
Gng5,Adcy1
Gng5,Plcb1
Gng5,Plcb2
Gng5,Plcb3
Gng5,Plcb4
Gng5,Plcg1
Gng5,Plcg2
Gng5,Pik3ca
Gng5,Pik3cd
Gng5,Pik3cg
Gng5,Pik3cb
Gng5,Mapk1
Gng5,Mapk3
Gng5,Hras
Gng5,Kras
Gng5,Nras
Gng5,Pik3r1
Gng5,Pik3r2
Gng5,Pik3r3
Gng5,Mapk11
Gng5,Mapk13
Gng5,Mapk14
Gng5,Mapk12
Gng5,Mapk10
Gng5,Mapk8
Gng5,Mapk9
Gng5,Rasgrf1
Gng5,Rasgrf2
Gng5,Mras
Gng5,Rras
Gng5,Rras2
Gng5,Cacna1a
Gng5,Cacna1b
Gng5,Cacna1c
Gng5,Cacna1d
Gng5,Cacna1s
Gng5,Cacna1f
Gng5,Rac3
Gng5,Rac1
Gng5,Rac2
Gng5,Rhoa
Gng5,4930544G11Rik
Gng5,Camk4
Gng5,Pik3r6
Gng5,Pik3r5
Gng5,Prkce
Gng5,Prex1
Gng5,Prkaa1
Gng5,Prkaa2
Gng5,Prkab2
Gng5,Prkag2
Gng5,Prkab1
Gng5,Prkag1
Gng5,Prkag3
Gng5,Kcnj3
Gng5,Kcnj5
Gng5,Kcnj6
Gng5,Kcnj9
Gng5,Scn1a
Gng7,Adcy4
Gng7,Adcy3
Gng7,Adcy6
Gng7,Adcy7
Gng7,Adcy8
Gng7,Adcy9
Gng7,Adcy2
Gng7,Adcy5
Gng7,Adcy10
Gng7,Adcy1
Gng7,Plcb1
Gng7,Plcb2
Gng7,Plcb3
Gng7,Plcb4
Gng7,Plcg1
Gng7,Plcg2
Gng7,Pik3ca
Gng7,Pik3cd
Gng7,Pik3cg
Gng7,Pik3cb
Gng7,Mapk1
Gng7,Mapk3
Gng7,Hras
Gng7,Kras
Gng7,Nras
Gng7,Pik3r1
Gng7,Pik3r2
Gng7,Pik3r3
Gng7,Mapk11
Gng7,Mapk13
Gng7,Mapk14
Gng7,Mapk12
Gng7,Mapk10
Gng7,Mapk8
Gng7,Mapk9
Gng7,Rasgrf1
Gng7,Rasgrf2
Gng7,Mras
Gng7,Rras
Gng7,Rras2
Gng7,Cacna1a
Gng7,Cacna1b
Gng7,Cacna1c
Gng7,Cacna1d
Gng7,Cacna1s
Gng7,Cacna1f
Gng7,Rac3
Gng7,Rac1
Gng7,Rac2
Gng7,Rhoa
Gng7,4930544G11Rik
Gng7,Camk4
Gng7,Pik3r6
Gng7,Pik3r5
Gng7,Prkce
Gng7,Prex1
Gng7,Prkaa1
Gng7,Prkaa2
Gng7,Prkab2
Gng7,Prkag2
Gng7,Prkab1
Gng7,Prkag1
Gng7,Prkag3
Gng7,Kcnj3
Gng7,Kcnj5
Gng7,Kcnj6
Gng7,Kcnj9
Gng7,Scn1a
Gng8,Adcy4
Gng8,Adcy3
Gng8,Adcy6
Gng8,Adcy7
Gng8,Adcy8
Gng8,Adcy9
Gng8,Adcy2
Gng8,Adcy5
Gng8,Adcy10
Gng8,Adcy1
Gng8,Plcb1
Gng8,Plcb2
Gng8,Plcb3
Gng8,Plcb4
Gng8,Plcg1
Gng8,Plcg2
Gng8,Pik3ca
Gng8,Pik3cd
Gng8,Pik3cg
Gng8,Pik3cb
Gng8,Mapk1
Gng8,Mapk3
Gng8,Hras
Gng8,Kras
Gng8,Nras
Gng8,Pik3r1
Gng8,Pik3r2
Gng8,Pik3r3
Gng8,Mapk11
Gng8,Mapk13
Gng8,Mapk14
Gng8,Mapk12
Gng8,Mapk10
Gng8,Mapk8
Gng8,Mapk9
Gng8,Rasgrf1
Gng8,Rasgrf2
Gng8,Mras
Gng8,Rras
Gng8,Rras2
Gng8,Cacna1a
Gng8,Cacna1b
Gng8,Cacna1c
Gng8,Cacna1d
Gng8,Cacna1s
Gng8,Cacna1f
Gng8,Rac3
Gng8,Rac1
Gng8,Rac2
Gng8,Rhoa
Gng8,4930544G11Rik
Gng8,Camk4
Gng8,Pik3r6
Gng8,Pik3r5
Gng8,Prkce
Gng8,Prex1
Gng8,Prkaa1
Gng8,Prkaa2
Gng8,Prkab2
Gng8,Prkag2
Gng8,Prkab1
Gng8,Prkag1
Gng8,Prkag3
Gng8,Kcnj3
Gng8,Kcnj5
Gng8,Kcnj6
Gng8,Kcnj9
Gng8,Scn1a
Gngt2,Adcy4
Gngt2,Adcy3
Gngt2,Adcy6
Gngt2,Adcy7
Gngt2,Adcy8
Gngt2,Adcy9
Gngt2,Adcy2
Gngt2,Adcy5
Gngt2,Adcy10
Gngt2,Adcy1
Gngt2,Plcb1
Gngt2,Plcb2
Gngt2,Plcb3
Gngt2,Plcb4
Gngt2,Plcg1
Gngt2,Plcg2
Gngt2,Pik3ca
Gngt2,Pik3cd
Gngt2,Pik3cg
Gngt2,Pik3cb
Gngt2,Mapk1
Gngt2,Mapk3
Gngt2,Hras
Gngt2,Kras
Gngt2,Nras
Gngt2,Pik3r1
Gngt2,Pik3r2
Gngt2,Pik3r3
Gngt2,Mapk11
Gngt2,Mapk13
Gngt2,Mapk14
Gngt2,Mapk12
Gngt2,Mapk10
Gngt2,Mapk8
Gngt2,Mapk9
Gngt2,Rasgrf1
Gngt2,Rasgrf2
Gngt2,Mras
Gngt2,Rras
Gngt2,Rras2
Gngt2,Cacna1a
Gngt2,Cacna1b
Gngt2,Cacna1c
Gngt2,Cacna1d
Gngt2,Cacna1s
Gngt2,Cacna1f
Gngt2,Rac3
Gngt2,Rac1
Gngt2,Rac2
Gngt2,Rhoa
Gngt2,4930544G11Rik
Gngt2,Camk4
Gngt2,Pik3r6
Gngt2,Pik3r5
Gngt2,Prkce
Gngt2,Prex1
Gngt2,Prkaa1
Gngt2,Prkaa2
Gngt2,Prkab2
Gngt2,Prkag2
Gngt2,Prkab1
Gngt2,Prkag1
Gngt2,Prkag3
Gngt2,Kcnj3
Gngt2,Kcnj5
Gngt2,Kcnj6
Gngt2,Kcnj9
Gngt2,Scn1a
Gng13,Pde1a
Gng13,Pde1b
Gng13,Pde1c
Gng13,Adcy4
Gng13,Adcy3
Gng13,Adcy6
Gng13,Adcy7
Gng13,Adcy8
Gng13,Adcy9
Gng13,Adcy2
Gng13,Adcy5
Gng13,Adcy10
Gng13,Adcy1
Gng13,Plcb1
Gng13,Plcb2
Gng13,Plcb3
Gng13,Plcb4
Gng13,Plcg1
Gng13,Plcg2
Gng13,Pik3ca
Gng13,Pik3cd
Gng13,Pik3cg
Gng13,Pik3cb
Gng13,Mapk1
Gng13,Mapk3
Gng13,Hras
Gng13,Kras
Gng13,Nras
Gng13,Pik3r1
Gng13,Pik3r2
Gng13,Pik3r3
Gng13,Mapk11
Gng13,Mapk13
Gng13,Mapk14
Gng13,Mapk12
Gng13,Mapk10
Gng13,Mapk8
Gng13,Mapk9
Gng13,Rasgrf1
Gng13,Rasgrf2
Gng13,Mras
Gng13,Rras
Gng13,Rras2
Gng13,Cacna1a
Gng13,Cacna1b
Gng13,Cacna1c
Gng13,Cacna1d
Gng13,Cacna1s
Gng13,Cacna1f
Gng13,Rac3
Gng13,Rac1
Gng13,Rac2
Gng13,Rhoa
Gng13,4930544G11Rik
Gng13,Camk4
Gng13,Pik3r6
Gng13,Pik3r5
Gng13,Prkce
Gng13,Prex1
Gng13,Prkaa1
Gng13,Prkaa2
Gng13,Prkab2
Gng13,Prkag2
Gng13,Prkab1
Gng13,Prkag1
Gng13,Prkag3
Gng13,Kcnj3
Gng13,Kcnj5
Gng13,Kcnj6
Gng13,Kcnj9
Gng13,Scn1a
Gng11,Adcy4
Gng11,Adcy3
Gng11,Adcy6
Gng11,Adcy7
Gng11,Adcy8
Gng11,Adcy9
Gng11,Adcy2
Gng11,Adcy5
Gng11,Adcy10
Gng11,Adcy1
Gng11,Plcb1
Gng11,Plcb2
Gng11,Plcb3
Gng11,Plcb4
Gng11,Plcg1
Gng11,Plcg2
Gng11,Pik3ca
Gng11,Pik3cd
Gng11,Pik3cg
Gng11,Pik3cb
Gng11,Mapk1
Gng11,Mapk3
Gng11,Hras
Gng11,Kras
Gng11,Nras
Gng11,Pik3r1
Gng11,Pik3r2
Gng11,Pik3r3
Gng11,Mapk11
Gng11,Mapk13
Gng11,Mapk14
Gng11,Mapk12
Gng11,Mapk10
Gng11,Mapk8
Gng11,Mapk9
Gng11,Rasgrf1
Gng11,Rasgrf2
Gng11,Mras
Gng11,Rras
Gng11,Rras2
Gng11,Cacna1a
Gng11,Cacna1b
Gng11,Cacna1c
Gng11,Cacna1d
Gng11,Cacna1s
Gng11,Cacna1f
Gng11,Rac3
Gng11,Rac1
Gng11,Rac2
Gng11,Rhoa
Gng11,4930544G11Rik
Gng11,Camk4
Gng11,Pik3r6
Gng11,Pik3r5
Gng11,Prkce
Gng11,Prex1
Gng11,Prkaa1
Gng11,Prkaa2
Gng11,Prkab2
Gng11,Prkag2
Gng11,Prkab1
Gng11,Prkag1
Gng11,Prkag3
Gng11,Kcnj3
Gng11,Kcnj5
Gng11,Kcnj6
Gng11,Kcnj9
Gng11,Scn1a
Rapgef3,Mapk11
Rapgef3,Mapk13
Rapgef3,Mapk14
Rapgef3,Mapk12
Rapgef3,Mapk10
Rapgef3,Mapk8
Rapgef3,Mapk9
Rapgef3,Rap1a
Rapgef3,Rap1b
Rapgef3,Rras
Rapgef3,Rras2
Rapgef3,Rassf5
Rapgef4,Mapk11
Rapgef4,Mapk13
Rapgef4,Mapk14
Rapgef4,Mapk12
Rapgef4,Mapk10
Rapgef4,Mapk8
Rapgef4,Mapk9
Rapgef4,Rap1a
Rapgef4,Rap1b
Rapgef4,Rras
Rapgef4,Rras2
Rapgef4,Rassf5
Rapgef4,Ryr2
Rapgef4,Rims2
Rapgef4,Pclo
Rapgef4,Abcc8
Pik3r6,Egfr
Pik3r6,Akt1
Pik3r6,Akt2
Pik3r6,Akt3
Pik3r6,Hras
Pik3r6,Kras
Pik3r6,Nras
Pik3r6,Ptk2
Pik3r6,Pdpk1
Pik3r6,Itk
Pik3r6,Prkcz
Pik3r6,Prex1
Pik3r5,Egfr
Pik3r5,Akt1
Pik3r5,Akt2
Pik3r5,Akt3
Pik3r5,Hras
Pik3r5,Kras
Pik3r5,Nras
Pik3r5,Ptk2
Pik3r5,Pdpk1
Pik3r5,Itk
Pik3r5,Prkcz
Pik3r5,Prex1
Prkce,Pla2g6
Prkce,Sphk1
Prkce,Sphk2
Prkce,Mapk1
Prkce,Mapk3
Prkce,Braf
Prkce,Raf1
Prkce,Araf
Prkce,Hras
Prkce,Kras
Prkce,Nras
Prkce,Mapk11
Prkce,Mapk13
Prkce,Mapk14
Prkce,Mapk12
Prkce,Mapk10
Prkce,Mapk8
Prkce,Mapk9
Prkce,Mras
Prkce,Rras
Prkce,Rras2
Prkce,Insr
Prkce,Prkd2
Prkce,Prkd1
Prkce,Prkd3
Prkce,Ppp1ca
Prkce,Ppp1cb
Prkce,Ppp1cc
Prkce,Mylk
Prkce,Mylk3
Prkce,Mylk2
Prkce,Mylk4
Prkce,Irs1
Prkce,Irs3
Prkce,Irs4
Prkce,Irs2
Prkce,Cybb
Prkce,Vdac1
Prkce,Vdac2
Prkce,Vdac3
Prkce,Slc25a4
Prkce,Slc25a5
Prkce,Slc25a31
Prkce,Msn
Prkce,Rdx
Prkce,Ezr
Prkce,Trpv1
Prkce,Slc9a1
Prkce,Ppif
Prkce,Kcnj8
Prkce,Nox1
Prkce,Marcks
Prkce,Marcksl1
Prkce,Trpa1
Prkce,Trpv4
Prkce,Nox4
Il12a,Egfr
Il12a,Pdgfra
Il12a,Pdgfrb
Il12a,Il6ra
Il12a,Ifngr1
Il12a,Ifngr2
Il12a,Csf2rb
Il12a,Csf2rb2
Il12a,Il3ra
Il12a,Ifnar1
Il12a,Ifnar2
Il12a,Il6st
Il12a,Lifr
Il12a,Il11ra2
Il12a,Gm13305
Il12a,Cntfr
Il12a,Csf2ra
Il12a,Csf3r
Il12a,Epor
Il12a,Ghr
Il12a,Il10ra
Il12a,Il10rb
Il12a,Il11ra1
Il12a,Il12rb1
Il12a,Il12rb2
Il12a,Il13ra1
Il12a,Il13ra2
Il12a,Il15ra
Il12a,Il2ra
Il12a,Il2rb
Il12a,Il2rg
Il12a,Il4ra
Il12a,Il5ra
Il12a,Il7r
Il12a,Il9r
Il12a,Lepr
Il12a,Mpl
Il12a,Osmr
Il12a,Prlr
Il12a,Il23r
Il12a,Il20rb
Il12a,Il22ra1
Il12a,Il22ra2
Il12a,Il20ra
Il12a,Ifnlr1
Il12a,Il27ra
Il12a,Crlf2
Il12a,Il21r
Il12b,Egfr
Il12b,Pdgfra
Il12b,Pdgfrb
Il12b,Il6ra
Il12b,Ifngr1
Il12b,Ifngr2
Il12b,Csf2rb
Il12b,Csf2rb2
Il12b,Il3ra
Il12b,Ifnar1
Il12b,Ifnar2
Il12b,Il6st
Il12b,Lifr
Il12b,Il11ra2
Il12b,Gm13305
Il12b,Cntfr
Il12b,Csf2ra
Il12b,Csf3r
Il12b,Epor
Il12b,Ghr
Il12b,Il10ra
Il12b,Il10rb
Il12b,Il11ra1
Il12b,Il12rb1
Il12b,Il12rb2
Il12b,Il13ra1
Il12b,Il13ra2
Il12b,Il15ra
Il12b,Il2ra
Il12b,Il2rb
Il12b,Il2rg
Il12b,Il4ra
Il12b,Il5ra
Il12b,Il7r
Il12b,Il9r
Il12b,Lepr
Il12b,Mpl
Il12b,Osmr
Il12b,Prlr
Il12b,Il23r
Il12b,Il20rb
Il12b,Il22ra1
Il12b,Il22ra2
Il12b,Il20ra
Il12b,Ifnlr1
Il12b,Il27ra
Il12b,Crlf2
Il12b,Il21r
Fgr,Pik3ca
Fgr,Pik3cd
Fgr,Pik3cg
Fgr,Pik3cb
Fgr,Shc1
Fgr,Shc3
Fgr,Shc2
Fgr,Shc4
Fgr,Pik3r1
Fgr,Pik3r2
Fgr,Pik3r3
Fgr,Ptk2
Fgr,Pik3r6
Fgr,Pik3r5
Fgr,Elmo1
Fgr,Itk
Fgr,Ptk2b
Fgr,Dock2
Hck,Pik3ca
Hck,Pik3cd
Hck,Pik3cg
Hck,Pik3cb
Hck,Shc1
Hck,Shc3
Hck,Shc2
Hck,Shc4
Hck,Pik3r1
Hck,Pik3r2
Hck,Pik3r3
Hck,Ptk2
Hck,Pik3r6
Hck,Pik3r5
Hck,Elmo1
Hck,Itk
Hck,Ptk2b
Hck,Dock2
Hck,Gab2
Hck,Fcgr1
Hck,Fcgr4
Lyn,Pik3ca
Lyn,Pik3cd
Lyn,Pik3cg
Lyn,Pik3cb
Lyn,Shc1
Lyn,Shc3
Lyn,Shc2
Lyn,Shc4
Lyn,Prkca
Lyn,Prkcb
Lyn,Prkcg
Lyn,Pik3r1
Lyn,Pik3r2
Lyn,Pik3r3
Lyn,Ptk2
Lyn,Pik3r6
Lyn,Pik3r5
Lyn,Lyn
Lyn,Elmo1
Lyn,Itk
Lyn,Ptk2b
Lyn,Dock2
Lyn,Syk
Lyn,Btk
Lyn,Blnk
Lyn,Ms4a2
Lyn,Fcer1g
Lyn,Fyn
Lyn,Gab2
Lyn,Cd19
Lyn,Fcgr1
Lyn,Fcgr4
Lyn,Dapp1
Lyn,Cd79a
Lyn,Cd79b
Kcnj3,Cacna1a
Mmp14,Mmp2
Mmp14,Hbegf
Mmp15,Hbegf
Mmp16,Hbegf
Mmp24,Hbegf
Mmp17,Hbegf
Mmp25,Hbegf
