"","from","to","type","subtype"
"42300","mmu:93737","mmu:18759","PPrel","binding/association"
"42301","mmu:93737","mmu:18762","PPrel","binding/association"
"42302","mmu:22062","mmu:170770","GErel","expression"
"42303","mmu:17126","mmu:12166","PPrel","activation"
"42304","mmu:17126","mmu:12167","PPrel","activation"
"42305","mmu:17126","mmu:12168","PPrel","activation"
"42306","mmu:17126","mmu:17125","PPrel","activation"
"42307","mmu:17126","mmu:17131","GErel","expression"
"42308","mmu:17126","mmu:18787","GErel","expression"
"42309","mmu:17127","mmu:12166","PPrel","activation"
"42310","mmu:17127","mmu:12167","PPrel","activation"
"42311","mmu:17127","mmu:12168","PPrel","activation"
"42312","mmu:17127","mmu:17125","PPrel","activation"
"42313","mmu:17127","mmu:17131","GErel","expression"
"42314","mmu:17127","mmu:18787","GErel","expression"
"42315","mmu:104318","mmu:22601","PPrel","inhibition"
"42316","mmu:104318","mmu:97064","PPrel","inhibition"
"42317","mmu:104318","mmu:56637","PPrel","inhibition"
"42318","mmu:27373","mmu:22601","PPrel","inhibition"
"42319","mmu:27373","mmu:97064","PPrel","inhibition"
"42320","mmu:27373","mmu:56637","PPrel","inhibition"
"42321","mmu:103583","mmu:22601","PPrel","inhibition"
"42322","mmu:103583","mmu:97064","PPrel","inhibition"
"42323","mmu:12234","mmu:22601","PPrel","inhibition"
"42324","mmu:12234","mmu:97064","PPrel","inhibition"
"42325","mmu:17128","mmu:17131","GErel","expression"
"42326","mmu:17128","mmu:18787","GErel","expression"
"42327","mmu:17131","mmu:21812","PPrel","inhibition"
"42328","mmu:17131","mmu:21813","PPrel","inhibition"
"42329","mmu:56637","mmu:11789","PPrel","inhibition"
"42330","mmu:56637","mmu:23805","PPrel","inhibition"
"42331","mmu:56637","mmu:12005","PPrel","inhibition"
"42332","mmu:56637","mmu:12006","PPrel","inhibition"
"42333","mmu:16842","mmu:12005","GErel","expression"
"42334","mmu:16842","mmu:12006","GErel","expression"
"42335","mmu:16842","mmu:72293","GErel","expression"
"42336","mmu:16842","mmu:93960","GErel","expression"
"42337","mmu:16842","mmu:20674","GErel","expression"
"42338","mmu:16842","mmu:20583","GErel","expression"
"42339","mmu:16842","mmu:11796","GErel","expression"
"42340","mmu:16842","mmu:11797","GErel","expression"
"42341","mmu:16842","mmu:11799","GErel","expression"
"42342","mmu:21414","mmu:12005","GErel","expression"
"42343","mmu:21414","mmu:12006","GErel","expression"
"42344","mmu:21414","mmu:72293","GErel","expression"
"42345","mmu:21414","mmu:93960","GErel","expression"
"42346","mmu:21414","mmu:20674","GErel","expression"
"42347","mmu:21414","mmu:20583","GErel","expression"
"42348","mmu:21414","mmu:11796","GErel","expression"
"42349","mmu:21414","mmu:11797","GErel","expression"
"42350","mmu:21414","mmu:11799","GErel","expression"
"42351","mmu:21415","mmu:12005","GErel","expression"
"42352","mmu:21415","mmu:12006","GErel","expression"
"42353","mmu:21415","mmu:72293","GErel","expression"
"42354","mmu:21415","mmu:93960","GErel","expression"
"42355","mmu:21415","mmu:20674","GErel","expression"
"42356","mmu:21415","mmu:20583","GErel","expression"
"42357","mmu:21415","mmu:11796","GErel","expression"
"42358","mmu:21415","mmu:11797","GErel","expression"
"42359","mmu:21415","mmu:11799","GErel","expression"
"42360","mmu:21416","mmu:12005","GErel","expression"
"42361","mmu:21416","mmu:12006","GErel","expression"
"42362","mmu:21416","mmu:72293","GErel","expression"
"42363","mmu:21416","mmu:93960","GErel","expression"
"42364","mmu:21416","mmu:20674","GErel","expression"
"42365","mmu:21416","mmu:20583","GErel","expression"
"42366","mmu:21416","mmu:11796","GErel","expression"
"42367","mmu:21416","mmu:11797","GErel","expression"
"42368","mmu:21416","mmu:11799","GErel","expression"
"42369","mmu:11705","mmu:12167","PPrel","activation"
"42370","mmu:12168","mmu:17125","PPrel","activation"
"42371","mmu:19052","mmu:56274","PPrel","inhibition"
"42372","mmu:19052","mmu:22601","PPrel","activation"
"42373","mmu:19052","mmu:97064","PPrel","activation"
"42374","mmu:19053","mmu:56274","PPrel","inhibition"
"42375","mmu:19053","mmu:22601","PPrel","activation"
"42376","mmu:19053","mmu:97064","PPrel","activation"
"42377","mmu:269643","mmu:56274","PPrel","inhibition"
"42378","mmu:269643","mmu:22601","PPrel","activation"
"42379","mmu:269643","mmu:97064","PPrel","activation"
"42380","mmu:51792","mmu:56274","PPrel","inhibition"
"42381","mmu:51792","mmu:22601","PPrel","activation"
"42382","mmu:51792","mmu:97064","PPrel","activation"
"42383","mmu:52432","mmu:56274","PPrel","inhibition"
"42384","mmu:52432","mmu:22601","PPrel","activation"
"42385","mmu:52432","mmu:97064","PPrel","activation"
"42386","mmu:71978","mmu:56274","PPrel","inhibition"
"42387","mmu:71978","mmu:22601","PPrel","activation"
"42388","mmu:71978","mmu:97064","PPrel","activation"
"42389","mmu:72930","mmu:56274","PPrel","inhibition"
"42390","mmu:72930","mmu:22601","PPrel","activation"
"42391","mmu:72930","mmu:97064","PPrel","activation"
"42392","mmu:73699","mmu:56274","PPrel","inhibition"
"42393","mmu:73699","mmu:22601","PPrel","activation"
"42394","mmu:73699","mmu:97064","PPrel","activation"
"42395","mmu:73246","mmu:56274","PPrel","inhibition"
"42396","mmu:211652","mmu:64010","PPrel","activation"
"42397","mmu:22601","mmu:21676","PPrel","binding/association"
"42398","mmu:22601","mmu:21677","PPrel","binding/association"
"42399","mmu:22601","mmu:21678","PPrel","binding/association"
"42400","mmu:22601","mmu:21679","PPrel","binding/association"
"42401","mmu:97064","mmu:21676","PPrel","binding/association"
"42402","mmu:97064","mmu:21677","PPrel","binding/association"
"42403","mmu:97064","mmu:21678","PPrel","binding/association"
"42404","mmu:97064","mmu:21679","PPrel","binding/association"
"42405","mmu:18479","mmu:21676","PPrel","activation"
"42406","mmu:18479","mmu:21677","PPrel","activation"
"42407","mmu:18479","mmu:21678","PPrel","activation"
"42408","mmu:18479","mmu:21679","PPrel","activation"
"42409","mmu:100534287","mmu:211652","PPrel","activation"
"42410","mmu:100534287","mmu:18016","PPrel","activation"
"42411","mmu:100534287","mmu:319710","PPrel","activation"
"42412","mmu:233651","mmu:211652","PPrel","activation"
"42413","mmu:233651","mmu:18016","PPrel","activation"
"42414","mmu:233651","mmu:319710","PPrel","activation"
"42415","mmu:329628","mmu:211652","PPrel","activation"
"42416","mmu:329628","mmu:18016","PPrel","activation"
"42417","mmu:329628","mmu:319710","PPrel","activation"
"42418","mmu:27373","mmu:211652","PPrel","activation"
"42419","mmu:27373","mmu:18016","PPrel","activation"
"42420","mmu:27373","mmu:319710","PPrel","activation"
"42421","mmu:213391","mmu:56274","PPrel","inhibition"
"42422","mmu:215653","mmu:56274","PPrel","inhibition"
"42423","mmu:16412","mmu:12389","PPrel","binding/association"
"42424","mmu:16412","mmu:12390","PPrel","binding/association"
"42425","mmu:16412","mmu:12391","PPrel","binding/association"
"42426","mmu:16412","mmu:18750","PPrel","binding/association"
"42427","mmu:16412","mmu:18751","PPrel","binding/association"
"42428","mmu:16412","mmu:18752","PPrel","binding/association"
"42429","mmu:16412","mmu:20779","PPrel","activation"
"42430","mmu:16416","mmu:12389","PPrel","binding/association"
"42431","mmu:16416","mmu:12390","PPrel","binding/association"
"42432","mmu:16416","mmu:12391","PPrel","binding/association"
"42433","mmu:16416","mmu:18750","PPrel","binding/association"
"42434","mmu:16416","mmu:18751","PPrel","binding/association"
"42435","mmu:16416","mmu:18752","PPrel","binding/association"
"42436","mmu:16416","mmu:20779","PPrel","activation"
"42437","mmu:16416","mmu:14083","PPrel","activation"
"42438","mmu:16419","mmu:12389","PPrel","binding/association"
"42439","mmu:16419","mmu:12390","PPrel","binding/association"
"42440","mmu:16419","mmu:12391","PPrel","binding/association"
"42441","mmu:16419","mmu:18750","PPrel","binding/association"
"42442","mmu:16419","mmu:18751","PPrel","binding/association"
"42443","mmu:16419","mmu:18752","PPrel","binding/association"
"42444","mmu:16419","mmu:20779","PPrel","activation"
"42445","mmu:16419","mmu:14083","PPrel","activation"
"42446","mmu:16420","mmu:12389","PPrel","binding/association"
"42447","mmu:16420","mmu:12390","PPrel","binding/association"
"42448","mmu:16420","mmu:12391","PPrel","binding/association"
"42449","mmu:16420","mmu:18750","PPrel","binding/association"
"42450","mmu:16420","mmu:18751","PPrel","binding/association"
"42451","mmu:16420","mmu:18752","PPrel","binding/association"
"42452","mmu:16420","mmu:20779","PPrel","activation"
"42453","mmu:16420","mmu:14083","PPrel","activation"
"42454","mmu:16421","mmu:12389","PPrel","binding/association"
"42455","mmu:16421","mmu:12390","PPrel","binding/association"
"42456","mmu:16421","mmu:12391","PPrel","binding/association"
"42457","mmu:16421","mmu:18750","PPrel","binding/association"
"42458","mmu:16421","mmu:18751","PPrel","binding/association"
"42459","mmu:16421","mmu:18752","PPrel","binding/association"
"42460","mmu:16421","mmu:20779","PPrel","activation"
"42461","mmu:16421","mmu:14083","PPrel","activation"
"42462","mmu:192897","mmu:12389","PPrel","binding/association"
"42463","mmu:192897","mmu:12390","PPrel","binding/association"
"42464","mmu:192897","mmu:12391","PPrel","binding/association"
"42465","mmu:192897","mmu:18750","PPrel","binding/association"
"42466","mmu:192897","mmu:18751","PPrel","binding/association"
"42467","mmu:192897","mmu:18752","PPrel","binding/association"
"42468","mmu:192897","mmu:20779","PPrel","activation"
"42469","mmu:192897","mmu:14083","PPrel","activation"
"42470","mmu:320910","mmu:12389","PPrel","binding/association"
"42471","mmu:320910","mmu:12390","PPrel","binding/association"
"42472","mmu:320910","mmu:12391","PPrel","binding/association"
"42473","mmu:320910","mmu:18750","PPrel","binding/association"
"42474","mmu:320910","mmu:18751","PPrel","binding/association"
"42475","mmu:320910","mmu:18752","PPrel","binding/association"
"42476","mmu:320910","mmu:20779","PPrel","activation"
"42477","mmu:320910","mmu:14083","PPrel","activation"
"42478","mmu:192176","mmu:16412","PPrel","binding/association"
"42479","mmu:192176","mmu:16416","PPrel","binding/association"
"42480","mmu:192176","mmu:16419","PPrel","binding/association"
"42481","mmu:192176","mmu:16420","PPrel","binding/association"
"42482","mmu:192176","mmu:16421","PPrel","binding/association"
"42483","mmu:192176","mmu:192897","PPrel","binding/association"
"42484","mmu:192176","mmu:320910","PPrel","binding/association"
"42485","mmu:192176","mmu:104099","PPrel","binding/association"
"42486","mmu:192176","mmu:109700","PPrel","binding/association"
"42487","mmu:192176","mmu:16398","PPrel","binding/association"
"42488","mmu:192176","mmu:16399","PPrel","binding/association"
"42489","mmu:192176","mmu:16400","PPrel","binding/association"
"42490","mmu:192176","mmu:16401","PPrel","binding/association"
"42491","mmu:192176","mmu:16402","PPrel","binding/association"
"42492","mmu:192176","mmu:16403","PPrel","binding/association"
"42493","mmu:192176","mmu:16404","PPrel","binding/association"
"42494","mmu:192176","mmu:16410","PPrel","binding/association"
"42495","mmu:192176","mmu:213119","PPrel","binding/association"
"42496","mmu:192176","mmu:241226","PPrel","binding/association"
"42497","mmu:192176","mmu:319480","PPrel","binding/association"
"42498","mmu:286940","mmu:16412","PPrel","binding/association"
"42499","mmu:286940","mmu:16416","PPrel","binding/association"
"42500","mmu:286940","mmu:16419","PPrel","binding/association"
"42501","mmu:286940","mmu:16420","PPrel","binding/association"
"42502","mmu:286940","mmu:16421","PPrel","binding/association"
"42503","mmu:286940","mmu:192897","PPrel","binding/association"
"42504","mmu:286940","mmu:320910","PPrel","binding/association"
"42505","mmu:286940","mmu:104099","PPrel","binding/association"
"42506","mmu:286940","mmu:109700","PPrel","binding/association"
"42507","mmu:286940","mmu:16398","PPrel","binding/association"
"42508","mmu:286940","mmu:16399","PPrel","binding/association"
"42509","mmu:286940","mmu:16400","PPrel","binding/association"
"42510","mmu:286940","mmu:16401","PPrel","binding/association"
"42511","mmu:286940","mmu:16402","PPrel","binding/association"
"42512","mmu:286940","mmu:16403","PPrel","binding/association"
"42513","mmu:286940","mmu:16404","PPrel","binding/association"
"42514","mmu:286940","mmu:16410","PPrel","binding/association"
"42515","mmu:286940","mmu:213119","PPrel","binding/association"
"42516","mmu:286940","mmu:241226","PPrel","binding/association"
"42517","mmu:286940","mmu:319480","PPrel","binding/association"
"42518","mmu:68794","mmu:16412","PPrel","binding/association"
"42519","mmu:68794","mmu:16416","PPrel","binding/association"
"42520","mmu:68794","mmu:16419","PPrel","binding/association"
"42521","mmu:68794","mmu:16420","PPrel","binding/association"
"42522","mmu:68794","mmu:16421","PPrel","binding/association"
"42523","mmu:68794","mmu:192897","PPrel","binding/association"
"42524","mmu:68794","mmu:320910","PPrel","binding/association"
"42525","mmu:68794","mmu:104099","PPrel","binding/association"
"42526","mmu:68794","mmu:109700","PPrel","binding/association"
"42527","mmu:68794","mmu:16398","PPrel","binding/association"
"42528","mmu:68794","mmu:16399","PPrel","binding/association"
"42529","mmu:68794","mmu:16400","PPrel","binding/association"
"42530","mmu:68794","mmu:16401","PPrel","binding/association"
"42531","mmu:68794","mmu:16402","PPrel","binding/association"
"42532","mmu:68794","mmu:16403","PPrel","binding/association"
"42533","mmu:68794","mmu:16404","PPrel","binding/association"
"42534","mmu:68794","mmu:16410","PPrel","binding/association"
"42535","mmu:68794","mmu:213119","PPrel","binding/association"
"42536","mmu:68794","mmu:241226","PPrel","binding/association"
"42537","mmu:68794","mmu:319480","PPrel","binding/association"
"42538","mmu:12540","mmu:170758","PPrel","activation"
"42539","mmu:12540","mmu:19353","PPrel","activation"
"42540","mmu:12540","mmu:19354","PPrel","activation"
"42541","mmu:107589","mmu:17898","PPrel","activation"
"42542","mmu:107589","mmu:17907","PPrel","activation"
"42543","mmu:107589","mmu:59310","PPrel","activation"
"42544","mmu:107589","mmu:67268","PPrel","activation"
"42545","mmu:107589","mmu:67938","PPrel","activation"
"42546","mmu:213435","mmu:17898","PPrel","activation"
"42547","mmu:213435","mmu:17907","PPrel","activation"
"42548","mmu:213435","mmu:59310","PPrel","activation"
"42549","mmu:213435","mmu:67268","PPrel","activation"
"42550","mmu:213435","mmu:67938","PPrel","activation"
"42551","mmu:228785","mmu:17898","PPrel","activation"
"42552","mmu:228785","mmu:17907","PPrel","activation"
"42553","mmu:228785","mmu:59310","PPrel","activation"
"42554","mmu:228785","mmu:67268","PPrel","activation"
"42555","mmu:228785","mmu:67938","PPrel","activation"
"42556","mmu:238564","mmu:17898","PPrel","activation"
"42557","mmu:238564","mmu:17907","PPrel","activation"
"42558","mmu:238564","mmu:59310","PPrel","activation"
"42559","mmu:238564","mmu:67268","PPrel","activation"
"42560","mmu:238564","mmu:67938","PPrel","activation"
"42561","mmu:17898","mmu:11461","PPrel","activation"
"42562","mmu:17898","mmu:11465","PPrel","activation"
"42563","mmu:17906","mmu:11461","PPrel","activation"
"42564","mmu:17906","mmu:11465","PPrel","activation"
"42565","mmu:17907","mmu:11461","PPrel","activation"
"42566","mmu:17907","mmu:11465","PPrel","activation"
"42567","mmu:59310","mmu:11461","PPrel","activation"
"42568","mmu:59310","mmu:11465","PPrel","activation"
"42569","mmu:67268","mmu:11461","PPrel","activation"
"42570","mmu:67268","mmu:11465","PPrel","activation"
"42571","mmu:67938","mmu:11461","PPrel","activation"
"42572","mmu:67938","mmu:11465","PPrel","activation"
"42573","mmu:98932","mmu:11461","PPrel","activation"
"42574","mmu:98932","mmu:11465","PPrel","activation"
"42575","mmu:13367","mmu:11461","PPrel","indirect effect"
"42576","mmu:13367","mmu:11465","PPrel","indirect effect"
"42577","mmu:17931","mmu:17898","PPrel","inhibition"
"42578","mmu:17931","mmu:17906","PPrel","inhibition"
"42579","mmu:17931","mmu:17907","PPrel","inhibition"
"42580","mmu:17931","mmu:59310","PPrel","inhibition"
"42581","mmu:17931","mmu:67268","PPrel","inhibition"
"42582","mmu:17931","mmu:67938","PPrel","inhibition"
"42583","mmu:19045","mmu:17898","PPrel","inhibition"
"42584","mmu:19045","mmu:17906","PPrel","inhibition"
"42585","mmu:19045","mmu:17907","PPrel","inhibition"
"42586","mmu:19045","mmu:59310","PPrel","inhibition"
"42587","mmu:19045","mmu:67268","PPrel","inhibition"
"42588","mmu:19045","mmu:67938","PPrel","inhibition"
"42589","mmu:19046","mmu:17898","PPrel","inhibition"
"42590","mmu:19046","mmu:17906","PPrel","inhibition"
"42591","mmu:19046","mmu:17907","PPrel","inhibition"
"42592","mmu:19046","mmu:59310","PPrel","inhibition"
"42593","mmu:19046","mmu:67268","PPrel","inhibition"
"42594","mmu:19046","mmu:67938","PPrel","inhibition"
"42595","mmu:19047","mmu:17898","PPrel","inhibition"
"42596","mmu:19047","mmu:17906","PPrel","inhibition"
"42597","mmu:19047","mmu:17907","PPrel","inhibition"
"42598","mmu:19047","mmu:59310","PPrel","inhibition"
"42599","mmu:19047","mmu:67268","PPrel","inhibition"
"42600","mmu:19047","mmu:67938","PPrel","inhibition"
"42601","mmu:232807","mmu:17898","PPrel","inhibition"
"42602","mmu:232807","mmu:17906","PPrel","inhibition"
"42603","mmu:232807","mmu:17907","PPrel","inhibition"
"42604","mmu:232807","mmu:59310","PPrel","inhibition"
"42605","mmu:232807","mmu:67268","PPrel","inhibition"
"42606","mmu:232807","mmu:67938","PPrel","inhibition"
"42607","mmu:329251","mmu:17898","PPrel","inhibition"
"42608","mmu:329251","mmu:17906","PPrel","inhibition"
"42609","mmu:329251","mmu:17907","PPrel","inhibition"
"42610","mmu:329251","mmu:59310","PPrel","inhibition"
"42611","mmu:329251","mmu:67268","PPrel","inhibition"
"42612","mmu:329251","mmu:67938","PPrel","inhibition"
"42613","mmu:434233","mmu:17898","PPrel","inhibition"
"42614","mmu:434233","mmu:17906","PPrel","inhibition"
"42615","mmu:434233","mmu:17907","PPrel","inhibition"
"42616","mmu:434233","mmu:59310","PPrel","inhibition"
"42617","mmu:434233","mmu:67268","PPrel","inhibition"
"42618","mmu:434233","mmu:67938","PPrel","inhibition"
"42619","mmu:19877","mmu:17898","PPrel","phosphorylation"
"42620","mmu:19877","mmu:17906","PPrel","phosphorylation"
"42621","mmu:19877","mmu:17907","PPrel","phosphorylation"
"42622","mmu:19877","mmu:59310","PPrel","phosphorylation"
"42623","mmu:19878","mmu:17898","PPrel","phosphorylation"
"42624","mmu:19878","mmu:17906","PPrel","phosphorylation"
"42625","mmu:19878","mmu:17907","PPrel","phosphorylation"
"42626","mmu:19878","mmu:59310","PPrel","phosphorylation"
"42627","mmu:170736","mmu:16202","PPrel","binding/association"
"42628","mmu:170736","mmu:11461","PPrel","binding/association"
"42629","mmu:170736","mmu:11465","PPrel","binding/association"
"42630","mmu:170736","mmu:16412","PPrel","binding/association"
"42631","mmu:170736","mmu:16416","PPrel","binding/association"
"42632","mmu:170736","mmu:16419","PPrel","binding/association"
"42633","mmu:170736","mmu:16420","PPrel","binding/association"
"42634","mmu:170736","mmu:16421","PPrel","binding/association"
"42635","mmu:170736","mmu:192897","PPrel","binding/association"
"42636","mmu:170736","mmu:320910","PPrel","binding/association"
"42637","mmu:170736","mmu:104099","PPrel","binding/association"
"42638","mmu:170736","mmu:109700","PPrel","binding/association"
"42639","mmu:170736","mmu:16398","PPrel","binding/association"
"42640","mmu:170736","mmu:16399","PPrel","binding/association"
"42641","mmu:170736","mmu:16400","PPrel","binding/association"
"42642","mmu:170736","mmu:16401","PPrel","binding/association"
"42643","mmu:170736","mmu:16402","PPrel","binding/association"
"42644","mmu:170736","mmu:16403","PPrel","binding/association"
"42645","mmu:170736","mmu:16404","PPrel","binding/association"
"42646","mmu:170736","mmu:16410","PPrel","binding/association"
"42647","mmu:170736","mmu:213119","PPrel","binding/association"
"42648","mmu:170736","mmu:241226","PPrel","binding/association"
"42649","mmu:170736","mmu:319480","PPrel","binding/association"
"42650","mmu:57342","mmu:16202","PPrel","binding/association"
"42651","mmu:57342","mmu:11461","PPrel","binding/association"
"42652","mmu:57342","mmu:11465","PPrel","binding/association"
"42653","mmu:57342","mmu:16412","PPrel","binding/association"
"42654","mmu:57342","mmu:16416","PPrel","binding/association"
"42655","mmu:57342","mmu:16419","PPrel","binding/association"
"42656","mmu:57342","mmu:16420","PPrel","binding/association"
"42657","mmu:57342","mmu:16421","PPrel","binding/association"
"42658","mmu:57342","mmu:192897","PPrel","binding/association"
"42659","mmu:57342","mmu:320910","PPrel","binding/association"
"42660","mmu:57342","mmu:104099","PPrel","binding/association"
"42661","mmu:57342","mmu:109700","PPrel","binding/association"
"42662","mmu:57342","mmu:16398","PPrel","binding/association"
"42663","mmu:57342","mmu:16399","PPrel","binding/association"
"42664","mmu:57342","mmu:16400","PPrel","binding/association"
"42665","mmu:57342","mmu:16401","PPrel","binding/association"
"42666","mmu:57342","mmu:16402","PPrel","binding/association"
"42667","mmu:57342","mmu:16403","PPrel","binding/association"
"42668","mmu:57342","mmu:16404","PPrel","binding/association"
"42669","mmu:57342","mmu:16410","PPrel","binding/association"
"42670","mmu:57342","mmu:213119","PPrel","binding/association"
"42671","mmu:57342","mmu:241226","PPrel","binding/association"
"42672","mmu:57342","mmu:319480","PPrel","binding/association"
"42673","mmu:64099","mmu:16202","PPrel","binding/association"
"42674","mmu:64099","mmu:11461","PPrel","binding/association"
"42675","mmu:64099","mmu:11465","PPrel","binding/association"
"42676","mmu:64099","mmu:16412","PPrel","binding/association"
"42677","mmu:64099","mmu:16416","PPrel","binding/association"
"42678","mmu:64099","mmu:16419","PPrel","binding/association"
"42679","mmu:64099","mmu:16420","PPrel","binding/association"
"42680","mmu:64099","mmu:16421","PPrel","binding/association"
"42681","mmu:64099","mmu:192897","PPrel","binding/association"
"42682","mmu:64099","mmu:320910","PPrel","binding/association"
"42683","mmu:64099","mmu:104099","PPrel","binding/association"
"42684","mmu:64099","mmu:109700","PPrel","binding/association"
"42685","mmu:64099","mmu:16398","PPrel","binding/association"
"42686","mmu:64099","mmu:16399","PPrel","binding/association"
"42687","mmu:64099","mmu:16400","PPrel","binding/association"
"42688","mmu:64099","mmu:16401","PPrel","binding/association"
"42689","mmu:64099","mmu:16402","PPrel","binding/association"
"42690","mmu:64099","mmu:16403","PPrel","binding/association"
"42691","mmu:64099","mmu:16404","PPrel","binding/association"
"42692","mmu:64099","mmu:16410","PPrel","binding/association"
"42693","mmu:64099","mmu:213119","PPrel","binding/association"
"42694","mmu:64099","mmu:241226","PPrel","binding/association"
"42695","mmu:64099","mmu:319480","PPrel","binding/association"
"42696","mmu:16202","mmu:19303","PPrel","binding/association"
"42697","mmu:16202","mmu:11651","PPrel","phosphorylation"
"42698","mmu:16202","mmu:11652","PPrel","phosphorylation"
"42699","mmu:16202","mmu:23797","PPrel","phosphorylation"
"42700","mmu:22330","mmu:109711","PPrel","binding/association"
"42701","mmu:22330","mmu:60595","PPrel","binding/association"
"42702","mmu:22330","mmu:21894","PPrel","binding/association"
"42703","mmu:22330","mmu:70549","PPrel","binding/association"
"42704","mmu:22330","mmu:11461","PPrel","binding/association"
"42705","mmu:22330","mmu:11465","PPrel","binding/association"
"42706","mmu:22323","mmu:16412","PPrel","binding/association"
"42707","mmu:22323","mmu:16416","PPrel","binding/association"
"42708","mmu:22323","mmu:16419","PPrel","binding/association"
"42709","mmu:22323","mmu:16420","PPrel","binding/association"
"42710","mmu:22323","mmu:16421","PPrel","binding/association"
"42711","mmu:22323","mmu:192897","PPrel","binding/association"
"42712","mmu:22323","mmu:320910","PPrel","binding/association"
"42713","mmu:22323","mmu:104099","PPrel","binding/association"
"42714","mmu:22323","mmu:109700","PPrel","binding/association"
"42715","mmu:22323","mmu:16398","PPrel","binding/association"
"42716","mmu:22323","mmu:16399","PPrel","binding/association"
"42717","mmu:22323","mmu:16400","PPrel","binding/association"
"42718","mmu:22323","mmu:16401","PPrel","binding/association"
"42719","mmu:22323","mmu:16402","PPrel","binding/association"
"42720","mmu:22323","mmu:16403","PPrel","binding/association"
"42721","mmu:22323","mmu:16404","PPrel","binding/association"
"42722","mmu:22323","mmu:16410","PPrel","binding/association"
"42723","mmu:22323","mmu:213119","PPrel","binding/association"
"42724","mmu:22323","mmu:241226","PPrel","binding/association"
"42725","mmu:22323","mmu:319480","PPrel","binding/association"
"42726","mmu:19211","mmu:14083","PPrel","inhibition"
"42727","mmu:18706","mmu:16202","PPrel","compound"
"42728","mmu:18706","mmu:22324","PPrel","compound"
"42729","mmu:18706","mmu:22325","PPrel","compound"
"42730","mmu:18706","mmu:57257","PPrel","compound"
"42731","mmu:18707","mmu:16202","PPrel","compound"
"42732","mmu:18707","mmu:22324","PPrel","compound"
"42733","mmu:18707","mmu:22325","PPrel","compound"
"42734","mmu:18707","mmu:57257","PPrel","compound"
"42735","mmu:18708","mmu:16202","PPrel","compound"
"42736","mmu:18708","mmu:22324","PPrel","compound"
"42737","mmu:18708","mmu:22325","PPrel","compound"
"42738","mmu:18708","mmu:57257","PPrel","compound"
"42739","mmu:18709","mmu:16202","PPrel","compound"
"42740","mmu:18709","mmu:22324","PPrel","compound"
"42741","mmu:18709","mmu:22325","PPrel","compound"
"42742","mmu:18709","mmu:57257","PPrel","compound"
"42743","mmu:18710","mmu:16202","PPrel","compound"
"42744","mmu:18710","mmu:22324","PPrel","compound"
"42745","mmu:18710","mmu:22325","PPrel","compound"
"42746","mmu:18710","mmu:57257","PPrel","compound"
"42747","mmu:74769","mmu:16202","PPrel","compound"
"42748","mmu:74769","mmu:22324","PPrel","compound"
"42749","mmu:74769","mmu:22325","PPrel","compound"
"42750","mmu:74769","mmu:57257","PPrel","compound"
"42751","mmu:21894","mmu:16412","PPrel","binding/association"
"42752","mmu:21894","mmu:16419","PPrel","binding/association"
"42753","mmu:21894","mmu:16420","PPrel","binding/association"
"42754","mmu:21894","mmu:16421","PPrel","binding/association"
"42755","mmu:21894","mmu:192897","PPrel","binding/association"
"42756","mmu:21894","mmu:320910","PPrel","binding/association"
"42757","mmu:21894","mmu:104099","PPrel","binding/association"
"42758","mmu:21894","mmu:109700","PPrel","binding/association"
"42759","mmu:21894","mmu:16398","PPrel","binding/association"
"42760","mmu:21894","mmu:16400","PPrel","binding/association"
"42761","mmu:21894","mmu:16401","PPrel","binding/association"
"42762","mmu:21894","mmu:16402","PPrel","binding/association"
"42763","mmu:21894","mmu:16403","PPrel","binding/association"
"42764","mmu:21894","mmu:16404","PPrel","binding/association"
"42765","mmu:21894","mmu:16410","PPrel","binding/association"
"42766","mmu:21894","mmu:213119","PPrel","binding/association"
"42767","mmu:21894","mmu:241226","PPrel","binding/association"
"42768","mmu:21894","mmu:319480","PPrel","binding/association"
"42769","mmu:70549","mmu:16412","PPrel","binding/association"
"42770","mmu:70549","mmu:16419","PPrel","binding/association"
"42771","mmu:70549","mmu:16420","PPrel","binding/association"
"42772","mmu:70549","mmu:16421","PPrel","binding/association"
"42773","mmu:70549","mmu:192897","PPrel","binding/association"
"42774","mmu:70549","mmu:320910","PPrel","binding/association"
"42775","mmu:70549","mmu:104099","PPrel","binding/association"
"42776","mmu:70549","mmu:109700","PPrel","binding/association"
"42777","mmu:70549","mmu:16398","PPrel","binding/association"
"42778","mmu:70549","mmu:16400","PPrel","binding/association"
"42779","mmu:70549","mmu:16401","PPrel","binding/association"
"42780","mmu:70549","mmu:16402","PPrel","binding/association"
"42781","mmu:70549","mmu:16403","PPrel","binding/association"
"42782","mmu:70549","mmu:16404","PPrel","binding/association"
"42783","mmu:70549","mmu:16410","PPrel","binding/association"
"42784","mmu:70549","mmu:213119","PPrel","binding/association"
"42785","mmu:70549","mmu:241226","PPrel","binding/association"
"42786","mmu:70549","mmu:319480","PPrel","binding/association"
"42787","mmu:22793","mmu:109711","PPrel","binding/association"
"42788","mmu:22793","mmu:60595","PPrel","binding/association"
"42789","mmu:22793","mmu:11461","PPrel","binding/association"
"42790","mmu:22793","mmu:11465","PPrel","binding/association"
"42791","mmu:18717","mmu:22330","PPrel","compound"
"42792","mmu:18717","mmu:11461","PPrel","compound"
"42793","mmu:18717","mmu:11465","PPrel","compound"
