symbol,sct.detection_rate,sct.gmean,sct.variance,sct.residual_mean,sct.residual_variance
Qrsl1,0.016329940756494,0.0115079507034579,0.0169659861724191,-0.00108075137904521,0.968154145135081
Tmco6,0.016329940756494,0.0115079507034579,0.0169659861724191,0.0015679036105552,1.00441765849795
Gm12166,0.0160261279052104,0.0115039467808409,0.0184015740113433,0.00221019966561562,1.05529618664486
Pus7,0.0162539875436731,0.01148584911418,0.0171179041367184,-0.00185588864084987,0.946940211102046
Qtrt1,0.0162539875436731,0.01148584911418,0.0171179041367184,-0.00301264265031621,0.928956578431027
Cep68,0.0162539875436731,0.01148584911418,0.0171179041367184,-0.000184105534981683,0.981845071745549
Cask,0.016329940756494,0.0114768004022752,0.0167406304226282,-0.00153473300134297,0.945575304728191
Ap4b1,0.016329940756494,0.0114768004022752,0.0167406304226282,0.000342958790144966,0.983650507964414
Rabep2,0.016329940756494,0.0114768004022752,0.0167406304226282,-0.00250954240657422,0.938466409403307
Slc26a11,0.016329940756494,0.0114768004022752,0.0167406304226282,0.000238965451046006,0.972669645227422
Rbm15b,0.0164058939693149,0.0114677517713198,0.0163633451698805,-0.00374044372958265,0.906834251598988
Zc3h3,0.0164058939693149,0.0114677517713198,0.0163633451698805,0.000792545441575306,0.972252127329923
Col8a1,0.0159501746923895,0.0114597442601785,0.0181762528775248,0.000594873671418454,1.04342480753315
Gm11827,0.0162539875436731,0.0114546994936358,0.0168925483869275,-0.000754102166044245,0.972926790440144
Zfp574,0.0162539875436731,0.0114546994936358,0.0168925483869275,-0.00155480884194524,0.962378046712891
Rhog,0.0162539875436731,0.0114546994936358,0.0168925483869275,-0.00547751690368176,0.894002803609945
Kdm4c,0.016329940756494,0.0114456510603942,0.0165152631341798,-0.00444301086219863,0.909034222414709
Tes,0.0161020811180313,0.0114416473843821,0.0174217400653169,-0.00174842434086422,0.986073823344788
Gm26890,0.0160261279052104,0.0114416473843821,0.0179509202050489,-0.000381414128871216,1.02111809421097
Loxl2,0.014810876500076,0.0114271555407881,0.0411244675558627,0.0130410486145234,1.90822817761483
Bbs2,0.0162539875436731,0.0114235508323721,0.0166671810984791,-0.00284540037006514,0.934632184064289
Ggt6,0.0162539875436731,0.0114235508323721,0.0166671810984791,-0.00243893581783595,0.945597731473497
Plxna2,0.0160261279052104,0.011419547243841,0.0175736580296162,0.00124273551395599,1.05540962764448
1700040L02Rik,0.016329940756494,0.0114145026777852,0.016289884307074,-0.000432657909033783,0.962342698217785
Xylt2,0.016329940756494,0.0114145026777852,0.016289884307074,0.000398247297416598,0.969384598429668
Pdk1,0.0161020811180313,0.0114104991250699,0.0171963843155261,-0.00798682625524029,0.856860020989409
Aste1,0.0161020811180313,0.0114104991250699,0.0171963843155261,0.000691369944962155,1.01441087521251
Ano10,0.0161020811180313,0.0114104991250699,0.0171963843155261,0.000172355425211542,0.998890995263492
Zc3h8,0.0161780343308522,0.0114014510872431,0.0168190990627784,-0.00176886098883227,0.934653364624683
Edc3,0.0161780343308522,0.0114014510872431,0.0168190990627784,-0.00635074780070846,0.869410170640568
Lemd3,0.0161780343308522,0.0113924031303596,0.0169710170270777,0.00365167647436981,1.04682481246578
Rfxank,0.0162539875436731,0.0113924031303596,0.0164418022713732,-0.000745187733009804,0.96683436393155
A830052D11Rik,0.0160261279052104,0.0113883996651225,0.0173483022798253,-0.0015773891922394,0.976303868568475
Nrxn2,0.0160261279052104,0.0113883996651225,0.0173483022798253,-0.00306917267574932,0.96869108724225
Zfp362,0.0161020811180313,0.0113793518249967,0.0169710170270777,-0.00517503576722026,0.913292193024951
N4bp3,0.0160261279052104,0.0113793518249967,0.0175002202441246,0.00568913842589718,1.10314290787211
Rpp30,0.0161020811180313,0.0113793518249967,0.0169710170270777,0.000942721591933182,1.00393486246777
Ephb4,0.0161780343308522,0.0113703040658122,0.0165937202356725,-0.00338496473018209,0.93496643517337
Xdh,0.0161780343308522,0.0113703040658122,0.0165937202356725,-0.000800120000817783,0.980757815184662
Bbs7,0.0162539875436731,0.0113612563875689,0.0162164119056098,-0.00700858426288355,0.858134173138155
Rps2-ps6,0.0160261279052104,0.0113572530456221,0.0171229349913769,-0.00181995745132253,0.963870747147434
Tcp11l2,0.0158742214795686,0.0113442021938461,0.0176521382084239,0.000230837109016729,1.0291673148738
6330416G13Rik,0.0161780343308522,0.0113391580035822,0.0163683298699091,-0.00573599913883628,0.887261481478359
Cnksr1,0.0161780343308522,0.0113391580035822,0.0163683298699091,-0.00287343610009104,0.92713477983256
Ggcx,0.0161020811180313,0.0113170601024482,0.0165202478342084,0.0014404136997494,1.00717940528409
Kremen1,0.0161020811180313,0.0113170601024482,0.0165202478342084,-0.00013750324602898,0.986737146248932
AU041133,0.0159501746923895,0.0113040097693338,0.0170494741285703,-0.00358297481348582,0.92239642615783
Immp2l,0.0160261279052104,0.0112949626841565,0.0166721657985077,0.000102922559131265,0.988241524694868
Prdm9,0.0160261279052104,0.0112949626841565,0.0166721657985077,0.00159686028428924,0.996203117704219
Cd24a,0.0156463618411059,0.0112887957794141,0.0207588582706125,0.0103131383231298,1.24532811990015
1600002K03Rik,0.0161020811180313,0.0112859156799139,0.0162948459297876,-0.000381752590807142,0.96531572931922
Vsig10,0.0159501746923895,0.0112728657486965,0.0168240837628069,0.00359397445161937,1.04737515996678
Surf6,0.0160261279052104,0.0112638189421321,0.0164467638940869,-0.00341607013832187,0.92731774834524
Golt1b,0.0160261279052104,0.0112638189421321,0.0164467638940869,-0.00342351164749768,0.918756591723842
Mgat4a,0.0156463618411059,0.0112467663914595,0.0178825248128733,-0.00103834933127473,0.996261633332016
Snupn,0.0159501746923895,0.0112417226871673,0.0165986818583861,-0.00160663258836819,0.965145771351999
Mettl2,0.0159501746923895,0.0112417226871673,0.0165986818583861,-0.00235247322548705,0.956978814986409
1110020A21Rik,0.0159501746923895,0.0112417226871673,0.0165986818583861,-0.00451438368556275,0.907565312894882
Gm14762,0.0154944554154641,0.0112337169654357,0.0184117280299203,0.00500478307995984,1.11464554200219
Eid2b,0.0160261279052104,0.0112326761592076,0.0162213504510087,-2.00438662272926e-06,0.974728198686306
Med6,0.0160261279052104,0.0112326761592076,0.0162213504510087,-0.00426366444253158,0.900328575611374
Depdc5,0.0158742214795686,0.0112196269150084,0.0167505998226854,-1.91763525744571e-05,0.97483882378683
Sertad1,0.0158742214795686,0.0112196269150084,0.0167505998226854,0.00172661227857694,1.02045313249009
Ssbp4,0.0158742214795686,0.0112196269150084,0.0167505998226854,0.000504718625534563,0.984833191190047
Plekhh1,0.0158742214795686,0.0112196269150084,0.0167505998226854,-0.00505818788620427,0.912561468921737
Slc46a3,0.0159501746923895,0.0112105805847167,0.016373268415308,-8.13956066978536e-05,0.979594061878902
Tmem101,0.0159501746923895,0.0112105805847167,0.016373268415308,0.00169508571213083,1.00845391542102
Zmat1,0.0157982682667477,0.0111975316256454,0.0169025177869847,0.00058314635293233,1.00416278875019
Psmc3ip,0.0157982682667477,0.0111975316256454,0.0169025177869847,-0.00223203734067895,0.954830844569338
Gm53,0.0158742214795686,0.0111884854930173,0.0165251863796073,-0.00241305524479491,0.937702520473484
Dip2b,0.0158742214795686,0.0111884854930173,0.0165251863796073,-0.00257956734683229,0.951717027936785
Ankrd49,0.0159501746923895,0.0111794394413156,0.0161478434335722,-0.00161946439447338,0.949488831001369
1700017B05Rik,0.0157223150539268,0.0111754368190675,0.017054435751284,-0.00296016265261592,0.946186304696919
E2f6,0.0157223150539268,0.0111754368190675,0.017054435751284,-0.00303606915050657,0.941104453015845
Dtx4,0.0157223150539268,0.0111754368190675,0.017054435751284,-0.00781024397249202,0.903742352603735
Cables2,0.0157982682667477,0.0111663908840987,0.0166771043439065,-0.00240710046297769,0.966378325479522
Dnase1l1,0.0157982682667477,0.0111663908840987,0.0166771043439065,0.00180461090274036,1.01152992703537
Gmeb1,0.0157982682667477,0.0111663908840987,0.0166771043439065,0.00288970372666974,1.03361407483708
Rad52,0.0157982682667477,0.0111663908840987,0.0166771043439065,-0.000852305457101537,0.983699815994867
Sv2a,0.0149627829257178,0.0111624749844976,0.0211360973687303,-0.00133530562627336,1.088548333056
Daglb,0.0158742214795686,0.0111573450300544,0.0162997613978714,0.000380832279567803,0.978915669448703
Clasp2,0.0157982682667477,0.0111573450300544,0.0168290223082058,0.00127353460742716,1.00074901159233
Fastkd3,0.0159501746923895,0.0111482992569338,0.0159224069131789,-0.00620785766884352,0.86846800165103
Ppp1r12b,0.0157982682667477,0.0111352511015592,0.0164516793621707,-0.00138094981379777,0.945935097865993
Dach1,0.0157982682667477,0.0111352511015592,0.0164516793621707,-0.00138659998321857,0.958565355838261
Kcnj2,0.015570408628285,0.011131248654225,0.0173582716798825,0.00361151565227486,1.06005229540053
Aqp2,0.0154185022026432,0.011131248654225,0.0194017044558661,0.017691421406213,1.43407985592136
Fbxo42,0.0158742214795686,0.0111262055260901,0.0160743248774782,-0.00279744247189384,0.928497882253784
Caskin2,0.0158742214795686,0.0111262055260901,0.0160743248774782,-0.00013427829386456,0.974116279136817
Rfc5,0.0156463618411059,0.0111222031145617,0.0169809402725051,-0.000267846771703756,0.995337769091645
Ftcd,0.0154944554154641,0.0111222031145617,0.0180394274772012,0.00893000700997522,1.17627775709259
Tdrd3,0.0159501746923895,0.0111171600315423,0.0156969588541282,-0.00164505904699202,0.9486403481241
Tbl2,0.0157982682667477,0.0111041122779973,0.0162262428417775,-0.0020149021901525,0.935755520186051
Polr1b,0.0158742214795686,0.011095066981095,0.0158488768184275,-0.00212172525933448,0.943102084536229
Megf8,0.0156463618411059,0.0110910646928244,0.0167555152907693,0.00122012623010992,1.00419447459972
L3mbtl3,0.0156463618411059,0.0110910646928244,0.0167555152907693,0.000445332252612631,1.01250387105485
Ier5l,0.0157223150539268,0.0110820195126451,0.0163781608060768,-0.000255689740224002,0.994890069896011
Pelp1,0.0157223150539268,0.0110820195126451,0.0163781608060768,-0.00341823008115894,0.92126815359997
Plp1,0.0154944554154641,0.0110780172760212,0.0172847762011036,0.00299928260182954,1.061194321579
Mllt1,0.0154944554154641,0.0110780172760212,0.0172847762011036,-0.00127278638309305,0.988048099579493
Dmap1,0.0157982682667477,0.0110729744133837,0.0160007947827268,0.00355378862014593,1.0502086799866
Pwp1,0.0157982682667477,0.0110729744133837,0.0160007947827268,0.00136948104577063,1.00570398491049
Zfp760,0.0157982682667477,0.0110729744133837,0.0160007947827268,-0.00206162560381368,0.925631218622502
Lbh,0.0154944554154641,0.0110689722125636,0.0174366941654029,-0.0042223894492632,0.940163875759364
Nol4l,0.0148868297128969,0.0110606433488782,0.0347145414026935,0.00893762138754922,2.21172949915661
Ccdc77,0.0156463618411059,0.0110599272300229,0.0165300787703761,0.00049478761037455,0.995539309473602
Ears2,0.0157223150539268,0.0110508823283984,0.016152712747026,0.00188474344242948,1.02613654000038
Gpr108,0.0157223150539268,0.0110508823283984,0.016152712747026,0.00753813517221514,1.12623644770933
Ogfod1,0.0157982682667477,0.0110418375076888,0.0157753351850186,-0.00201389316438749,0.933840368438756
Exd2,0.0157223150539268,0.0110418375076888,0.0163046307113253,-0.00236674877269036,0.941736648607263
Snx10,0.015570408628285,0.0110378354301202,0.0166819967346753,-0.00526858327629282,0.913591282807421
Rab2b,0.015570408628285,0.0110378354301202,0.0166819967346753,-0.00285252217633343,0.930568477397871
Ddx10,0.015570408628285,0.0110378354301202,0.0166819967346753,-0.00382766154644143,0.9400250263535
Nudt16,0.015570408628285,0.0110378354301202,0.0166819967346753,-0.00749366177755063,0.857092382817009
Gys2,0.0156463618411059,0.0110287907261279,0.0163046307113253,-0.000195357317074914,0.971107682381843
Nup85,0.0156463618411059,0.0110287907261279,0.0163046307113253,0.0042283606349924,1.07569636069612
Nbn,0.0154944554154641,0.0110157441129264,0.0168339146989746,-0.00339970857028313,0.946481600895245
1700049G17Rik,0.0154944554154641,0.0110157441129264,0.0168339146989746,-0.00183079072514501,1.02640195126636
Gm14296,0.015570408628285,0.0110066996065621,0.0164565486756246,-0.00017386928187049,0.975723707520757
Wdr3,0.015570408628285,0.0110066996065621,0.0164565486756246,-3.48893859419765e-05,0.995189264950565
Gsap,0.015570408628285,0.0110066996065621,0.0164565486756246,-0.0019310889705477,0.957079752932753
Sesn1,0.015570408628285,0.0110066996065621,0.0164565486756246,0.000613665145348405,0.985693551331618
Nhej1,0.0156463618411059,0.0109976551811095,0.0160791711136172,-0.0025350640836707,0.946933480465992
Ldlrap1,0.0156463618411059,0.0109976551811095,0.0160791711136172,-0.00396145892884645,0.914966692859292
Gm12678,0.0154944554154641,0.0109846089696903,0.0166084666399239,-0.0098209328670156,0.812045023399512
Wdr75,0.015570408628285,0.0109755647418597,0.0162310890779164,-0.00254841639281175,0.96084406241114
Spg11,0.015570408628285,0.0109755647418597,0.0162310890779164,-0.00303873735231323,0.943547066801015
Zfp809,0.015570408628285,0.0109755647418597,0.0162310890779164,-0.0086955271788193,0.841659252077961
Adprh,0.0156463618411059,0.0109665205949385,0.0158536999772516,-0.0026819703706681,0.941048631972646
Ugt1a6a,0.0150387361385387,0.010958517051906,0.018725533358576,0.00752293183278005,1.18747520309767
Fam60a,0.0157223150539268,0.0109574765289258,0.0154762993379292,-0.00271223915709389,0.918427225311441
Ece2,0.015570408628285,0.0109444308359836,0.0160056179415509,-0.00131662695563721,0.96809149323059
Mios,0.0154185022026432,0.010931385311387,0.016534925006515,0.000630587745084674,1.01557956790278
Cdkn2d,0.0154185022026432,0.010931385311387,0.016534925006515,-0.000676461374777756,0.994661465410736
Speg,0.0151906425641805,0.0109273836710291,0.0174415865561717,-0.0042447566453564,0.925014277602808
Pced1a,0.0154944554154641,0.0109223415596933,0.0161575359058502,7.41522889919451e-05,0.98234475409356
Arl13b,0.0154944554154641,0.0109223415596933,0.0161575359058502,-0.0013014871284699,0.947877360150698
Plxna1,0.015570408628285,0.0109132978889044,0.0157801352665277,-0.00462897839096812,0.903078995074519
Btbd7,0.015570408628285,0.0109132978889044,0.0157801352665277,-0.00495796734878651,0.886552616752319
Gemin6,0.015570408628285,0.0109132978889044,0.0157801352665277,-0.00338111586472756,0.918765315184704
Zbtb5,0.0154185022026432,0.0109002527660564,0.0163094538701494,-0.00168712918311103,0.967888946160942
Cftr,0.0154185022026432,0.0109002527660564,0.0163094538701494,0.00696011761773839,1.10741678842498
Rpgrip1l,0.0154944554154641,0.0108912092928732,0.015932053230827,-0.000650766828666826,0.966337124544906
Mblac2,0.0154944554154641,0.0108912092928732,0.015932053230827,-0.00381166736211287,0.920644810460606
Wrn,0.015570408628285,0.0108821659005924,0.0155546410528471,-0.00359682939222899,0.915995258730524
Prdm4,0.0153425489898223,0.0108781644550631,0.0164613718344487,0.00376019817088955,1.06266802741013
Actr5,0.0154185022026432,0.0108691211794807,0.0160839711951263,0.00278218546532781,1.02818829464358
Wfdc16,0.0153425489898223,0.0108691211794807,0.016613289798748,0.0124844765669686,1.20956831662199
Amer1,0.0154185022026432,0.0108691211794807,0.0160839711951263,-0.00228657826416102,0.978311730714822
Mageh1,0.0154185022026432,0.0108691211794807,0.0160839711951263,0.000244672096793363,0.99448679357974
Nudt18,0.0154944554154641,0.0108600779847994,0.0157065590171463,-0.00104210391390802,0.95859250251567
Hdac10,0.0154944554154641,0.0108600779847994,0.0157065590171463,-0.000624452889528801,0.957483756319395
Ccdc85b,0.0154944554154641,0.0108600779847994,0.0157065590171463,0.00131530956960302,1.01602880519275
Zfp185,0.0152665957770014,0.0108560766267021,0.016613289798748,-0.00182072631907233,0.964231725213229
Hsd11b2,0.014810876500076,0.0108542557263942,0.021758931021848,0.0186935098694968,1.52557106638107
Ttc21b,0.0153425489898223,0.0108470335487167,0.0162358891594256,0.00138469797925889,1.03410149382827
Poglut1,0.0153425489898223,0.0108470335487167,0.0162358891594256,-0.00304417990316753,0.944357122432789
Slc26a2,0.0153425489898223,0.0108470335487167,0.0162358891594256,-0.000101968133538961,0.976908911818421
Hnmt,0.0154185022026432,0.0108379905516305,0.0158584769814456,0.00377497426833055,1.06621442393244
Cntrl,0.0151906425641805,0.0108339892809635,0.0167652077630473,-0.00288132071808927,0.934605273792851
Gramd1a,0.0154944554154641,0.0108289476354424,0.0154810532648084,-0.00211438426187458,0.9262355861413
Zfp81,0.0152665957770014,0.0108249464005705,0.0163878071237248,-0.00400818195868521,0.930568047059443
Nln,0.0153425489898223,0.0108159036010749,0.0160103949457449,-0.00597740828568177,0.883775306237204
Gramd4,0.0153425489898223,0.0108159036010749,0.0160103949457449,0.00122617161557177,0.992749573447379
Rab40c,0.0153425489898223,0.0108159036010749,0.0160103949457449,-0.00134306643138846,0.954018957958372
Ogfrl1,0.0154185022026432,0.0108068608824758,0.0156329712291076,-0.00279114723863822,0.924980534218894
Faap100,0.0154185022026432,0.0108068608824758,0.0156329712291076,-0.000467224289762572,0.976407182422803
Arl10,0.0154185022026432,0.0108068608824758,0.0156329712291076,-0.0013910741828018,0.935008636428427
Mras,0.0151906425641805,0.0108028597350316,0.0165397250880241,0.00231152212775418,1.05192564108143
Magohb,0.0154944554154641,0.0107978182447726,0.0152555359738127,0.00420714619417313,1.03381550614624
Rgag4,0.0152665957770014,0.0107938171331223,0.0161623129100442,-0.00177631858840285,0.959070540757114
Mroh7,0.0150387361385387,0.0107898160373101,0.0170690436916458,-0.00233550617725788,0.980259441560243
Zc2hc1c,0.0153425489898223,0.0107847746121079,0.0157848891934069,-0.00202757227205969,0.937657635206757
Lrp3,0.0154185022026432,0.0107757321719875,0.015407453938112,-0.00109388376536551,0.956297279445369
Ctps,0.0152665957770014,0.0107626888243282,0.0159368071577062,-0.00286851286981207,0.94857510184848
Gm18025,0.0151906425641805,0.0107626888243282,0.0164661488386427,-0.0053191603719313,0.88866994826751
Apoc3,0.0147349232872551,0.0107537332177472,0.0200977105053534,-0.00026953632563839,1.07002703799402
Gabpb1,0.0153425489898223,0.0107536465817864,0.0155593719024113,-0.000636931449259952,0.958185859240951
Znrf3,0.0151146893513596,0.0107496456449838,0.0164661488386427,-0.00131740039187302,0.991586839885937
Zc3hav1,0.0150387361385387,0.010727560624777,0.016618066802942,-0.00148998563164244,0.987584863272829
Nup62,0.0150387361385387,0.010727560624777,0.016618066802942,-0.000682778065980382,0.993821209174134
Phf6,0.0152665957770014,0.0107004350825832,0.0154857610370576,-0.0047860061267746,0.896007380004019
Nans,0.0152665957770014,0.0107004350825832,0.0154857610370576,0.00203420453944087,1.01246291739455
Ikbkap,0.0152665957770014,0.0107004350825832,0.0154857610370576,-0.00528873141865721,0.889597327725493
Zfp26,0.0152665957770014,0.0107004350825832,0.0154857610370576,-0.00399510357348621,0.909879745022959
Zfp65,0.0152665957770014,0.0107004350825832,0.0154857610370576,-0.000716543479575205,0.967597447533279
Adcy9,0.0150387361385387,0.0106964343564118,0.016392561050604,-0.00608235695711504,0.883524714420871
Rap2a,0.0151146893513596,0.0106873927065796,0.0160151257953091,-0.00438414562804351,0.918684322745707
Ttpal,0.0151906425641805,0.0106783511376338,0.0156376790013569,-0.00184338001552427,0.942866949938728
Gmppb,0.0151906425641805,0.0106783511376338,0.0156376790013569,0.00176993359323393,1.03279717421138
Dgcr14,0.0151906425641805,0.0106693096495736,0.0157895969656562,-0.00153459228122976,0.956767489599194
Sumf2,0.0150387361385387,0.010665309046608,0.0161670437596084,0.000849780404919326,1.0110895358662
Cep95,0.0150387361385387,0.010665309046608,0.0161670437596084,0.00421628460680487,1.09793677714372
Bok,0.0151146893513596,0.0106562676752218,0.0157895969656562,0.00193078564316879,1.01647726878886
Vcpkmt,0.0151146893513596,0.0106562676752218,0.0157895969656562,-0.00075591576135087,0.970529558470731
Gcfc2,0.0148868297128969,0.0106522671238811,0.0166963969792026,-0.0032163389314803,0.947686727812654
Dnaja4,0.0151906425641805,0.0106472263847193,0.0154121386330464,-0.00274605560793032,0.930220479985206
Ern1,0.0151906425641805,0.0106472263847193,0.0154121386330464,-0.000576404278907842,0.967554713790139
Tmsb15b1,0.0150387361385387,0.0106341846953364,0.0159415149299555,-0.00295610776137732,0.949102059874658
Usb1,0.0150387361385387,0.0106341846953364,0.0159415149299555,-0.000846951015599342,0.981534143239053
Cnbd2,0.0151146893513596,0.0106251436023874,0.0155640565973457,0.000565871061700914,0.98928470075128
E330009J07Rik,0.0151146893513596,0.0106251436023874,0.0155640565973457,-0.00466998511222156,0.904665557954241
1700029J07Rik,0.0148868297128969,0.0106211431742473,0.0164708796882069,0.00338498762160111,1.05466552954861
Ints12,0.0151906425641805,0.0106161025903195,0.0151865867260785,-0.00170749005604164,0.930170259376764
Ercc4,0.0151906425641805,0.0106161025903195,0.0151865867260785,-0.00294448385978648,0.919131921221922
Plcb3,0.0151906425641805,0.0106161025903195,0.0151865867260785,0.00184752669744734,0.992740717194017
St7,0.0149627829257178,0.0106121021979673,0.0160934328942547,-0.000366242699928349,0.984307453064022
Epcam,0.0148868297128969,0.0105900201831037,0.016245350858554,0.00556447984085445,1.13720016683824
Ccp110,0.0151906425641805,0.0105849797544053,0.014961023280453,-0.000580101817873537,0.956580524563346
Adm,0.0149627829257178,0.0105809794852485,0.0158678925259443,-0.000651772226143577,0.975525891098735
Rab3a,0.0149627829257178,0.0105809794852485,0.0158678925259443,-0.000512871089429942,0.982548874292947
Cln3,0.0150387361385387,0.0105719388682712,0.0154904226546771,0.00338392332870913,1.03640751513436
Etaa1os,0.0150387361385387,0.0105719388682712,0.0154904226546771,-0.00183070534820969,0.963928268889242
Yars2,0.0150387361385387,0.0105719388682712,0.0154904226546771,-0.00074757069468358,0.958082460726796
Borcs6,0.0151146893513596,0.0105628983321708,0.0151129412447523,-0.000868894978816488,0.956104616506092
Rab13,0.0147349232872551,0.0105458576008512,0.0165491867871526,-0.000378461951026935,1.00400007741464
Eif2b3,0.0150387361385387,0.0105408173924186,0.0152648592090516,-0.00386490873061717,0.903198268473538
Zfp715,0.0150387361385387,0.0105408173924186,0.0152648592090516,-0.00310745129983796,0.920501885455734
Amigo1,0.0151146893513596,0.0105317771347297,0.0148873662604695,-0.00137035363663285,0.931666305698732
Zcchc3,0.0148868297128969,0.0105277770761687,0.0157942585832756,5.63698145481276e-05,0.999972567328652
Rufy2,0.0148868297128969,0.0105277770761687,0.0157942585832756,-0.000839449969935471,0.966145579529518
Taco1os,0.0144311104359714,0.0105197770065477,0.0176079047649983,0.00186178789599203,1.10822923073892
Sox13,0.0149627829257178,0.0105187369351378,0.0154167771733509,9.91848569288174e-05,0.981033103774239
Nup35,0.0149627829257178,0.0105187369351378,0.0154167771733509,-7.21472209660083e-05,0.994360412228285
Taf5l,0.0149627829257178,0.0105187369351378,0.0154167771733509,-0.00402890100093402,0.899632856588765
Dnmt1,0.0149627829257178,0.0105187369351378,0.0154167771733509,-0.00175119584669871,0.945948260716652
Tatdn3,0.0150387361385387,0.01050969687498,0.0150392842247687,0.00100157912424188,0.974446152587707
Hspa1a,0.0130639526051952,0.0104978011680139,0.0318333617088152,0.00513406687600346,1.52754554333774
Ftsj2,0.0148868297128969,0.0104966569603184,0.0155686951376501,-0.00149157188799028,0.957400837084075
Utp15,0.0148868297128969,0.0104966569603184,0.0155686951376501,0.00155869641383323,1.02489263981483
Polr1e,0.0149627829257178,0.0104876170976869,0.015191202189068,-0.00315612652049138,0.91312211881312
Setbp1,0.0149627829257178,0.0104876170976869,0.015191202189068,-0.0034411160475579,0.904303576040848
Orc5,0.014810876500076,0.0104745774679493,0.0157206131019494,-0.00372752508933779,0.917800899699035
Otud3,0.0148868297128969,0.01046553780284,0.0153431201533673,-0.00366895400809866,0.923380544128708
Pcid2,0.0148868297128969,0.01046553780284,0.0153431201533673,-0.0027490106417352,0.947500156457965
Setdb2,0.0148868297128969,0.01046553780284,0.0153431201533673,-0.00130916771645891,0.95827135649646
Fbxo46,0.0149627829257178,0.0104564982185993,0.0149656156661276,0.00113061401261018,0.984872123353111
Zbtb14,0.0149627829257178,0.0104564982185993,0.0149656156661276,-0.00177854521452377,0.941231968453299
Lrig1,0.0147349232872551,0.0104524984580201,0.0158725310662487,-0.00293085556824398,0.942420853295708
Ido2,0.0144311104359714,0.0104484987132734,0.017308776608649,-0.00440018663764131,0.954301927370922
Rbm12b2,0.014810876500076,0.010443458990429,0.0154950381176666,-0.0026908395899855,0.937014945121412
Mcm6,0.0145070636487923,0.0104394592814638,0.0169313182760392,-0.00745815930542383,0.876099631654353
Ubxn10,0.0148868297128969,0.0104344196037045,0.0151175336304269,0.00327253527333173,1.02327125571833
Sugct,0.0148868297128969,0.0104344196037045,0.0151175336304269,0.00230632511736348,1.02360770249048
Supt3,0.0148868297128969,0.0104344196037045,0.0151175336304269,-0.00276260278370932,0.924494618222846
Mlh1,0.0147349232872551,0.010421380660443,0.0156469560819659,-0.00197466864449407,0.954605083904857
Fbxo4,0.014810876500076,0.0104123414712303,0.0152694515947262,0.00203237701413401,1.01353477290154
Gm7694,0.0145830168616132,0.0104083418854397,0.0161763669948473,-0.00026205477425993,1.01739466800063
Gucy1a3,0.0145830168616132,0.0104083418854397,0.0161763669948473,-0.000313386985367586,1.00547963447557
Fam53b,0.0146589700744341,0.0103993028128715,0.0157988740462651,0.00184075526182646,1.02646127220758
Pdgfb,0.0146589700744341,0.0103993028128715,0.0157988740462651,-0.000822802875291806,0.982883403549628
St5,0.0147349232872551,0.0103902638211664,0.0154213695590254,-0.000514455190110984,0.984852366936761
Slc35f2,0.0147349232872551,0.0103902638211664,0.0154213695590254,-0.00230336632403304,0.939297956222112
Serinc5,0.0147349232872551,0.0103902638211664,0.0154213695590254,-0.00314090161679538,0.935862274612385
Fam107a,0.0137475315205833,0.0103873042578302,0.0210924639354934,0.00373341226379288,1.19985693614874
Bloc1s3,0.014810876500076,0.0103812249103237,0.0150438535331283,-0.0044654402950623,0.892105521421009
Fam71e1,0.0145830168616132,0.0103772254477039,0.0159507920105644,-0.000156675260710529,0.989400085086202
Tmie,0.0146589700744341,0.0103681866535021,0.0155732875233247,-0.00706617670277225,0.850252729881724
Zfyve26,0.0146589700744341,0.0103681866535021,0.0155732875233247,-0.00219644116574521,0.946556312321467
Lrp5,0.0147349232872551,0.0103591479401608,0.0151957714974276,0.00226774572489256,1.02702808397628
Ndor1,0.014810876500076,0.0103501093076797,0.0148182439328729,-0.0020819640962569,0.92738743970395
Ell,0.014810876500076,0.0103501093076797,0.0148182439328729,-0.00225428936985265,0.927844328095329
Llgl1,0.014810876500076,0.0103501093076797,0.0148182439328729,-0.000420788119621077,0.964366398073916
Sun2,0.014810876500076,0.0103501093076797,0.0148182439328729,0.000220679069628863,0.985724485767348
Dclre1c,0.0145830168616132,0.0103461099682272,0.015725205487624,0.00336542460242034,1.0638785200868
Grwd1,0.0145830168616132,0.0103461099682272,0.015725205487624,-0.000464698080984932,0.990591817451231
Spc24,0.0145830168616132,0.0103461099682272,0.015725205487624,0.00126521140831753,1.01023951914339
Diexf,0.0146589700744341,0.0103370714523829,0.0153476894617269,-0.00169154214293278,0.952011037817426
Tcf24,0.0147349232872551,0.0103280330173972,0.0149701618971722,-0.00413591720916499,0.905855034120429
Lamc1,0.0147349232872551,0.0103280330173972,0.0149701618971722,-0.00426012652708956,0.893568305631845
Slx4ip,0.0147349232872551,0.0103280330173972,0.0149701618971722,0.00074681379665867,0.982096098170845
Intu,0.0147349232872551,0.0103280330173972,0.0149701618971722,-0.00355129226487709,0.943271048719589
Isyna1,0.0147349232872551,0.0103189946632687,0.0151220798614715,0.00335537483363657,1.05204205531838
Nid2,0.0145830168616132,0.0103149954469794,0.0154996074260262,0.00270391961303281,1.0491681085136
Siae,0.0145830168616132,0.0103149954469794,0.0154996074260262,-0.00332133439660753,0.959746077922262
Gda,0.0145830168616132,0.0103149954469794,0.0154996074260262,-0.00861599440059257,0.856719279853227
